시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 노원구 중계동,중계무지개,39.96,202307,19,"39,500",10,1991,동일로208길 19
서울특별시 노원구 중계동,중계무지개,49.54,202307,21,"49,000",5,1991,동일로208길 20
서울특별시 노원구 중계동,청구3,84.77,202307,1,"109,500",10,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,1,"109,500",10,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,8,"109,100",4,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,15,"107,000",8,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,19,"99,000",1,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,26,"100,000",1,1996,중계로 233
서울특별시 노원구 중계동,청구3,84.77,202307,27,"112,200",12,1996,중계로 233
서울특별시 노원구 하계동,건영,65.43,202307,13,"67,000",14,1988,섬밭로 229
서울특별시 노원구 하계동,미성,72.17,202307,14,"70,000",11,1989,공릉로59길 28
서울특별시 노원구 하계동,벽산,57.71,202307,18,"55,000",14,1988,섬밭로 229
서울특별시 노원구 하계동,우성,84.91,202307,9,"89,000",5,1988,섬밭로 232
서울특별시 노원구 하계동,우성,127.22,202307,10,"115,000",14,1988,섬밭로 232
서울특별시 노원구 하계동,장미(시영6),54.02,202307,1,"52,500",5,1989,섬밭로 196
서울특별시 노원구 하계동,장미(시영6),54.02,202307,18,"57,000",13,1989,섬밭로 196
서울특별시 노원구 하계동,청솔(시영7),59.87,202307,11,"48,000",5,1989,공릉로59길 25
서울특별시 노원구 하계동,청솔(시영7),59.46,202307,18,"54,500",6,1989,공릉로59길 25
서울특별시 노원구 하계동,청솔(시영7),49.5,202307,21,"45,000",3,1989,공릉로59길 25
서울특별시 노원구 하계동,하계2현대,84.896,202307,10,"85,000",11,1997,노원로18길 19
서울특별시 노원구 하계동,학여울청구,59.4,202307,8,"56,300",16,1999,동일로207길 186
서울특별시 노원구 하계동,학여울청구,84.77,202307,22,"79,000",18,1999,동일로207길 186
서울특별시 노원구 하계동,학여울청구,59.4,202307,31,"54,000",17,1999,동일로207길 186
서울특별시 노원구 하계동,한신1,27,202307,28,"30,800",14,1988,공릉로 351
서울특별시 노원구 하계동,한신동성,112.24,202307,20,"66,000",9,1993,한글비석로 151
서울특별시 도봉구 도봉동,도봉파크빌2,84.163,202307,3,"55,000",15,2002,마들로 835
서울특별시 도봉구 도봉동,럭키,84.86,202307,18,"49,000",2,1992,도봉로169길 31
서울특별시 도봉구 도봉동,럭키,84.86,202307,18,"49,000",2,1992,도봉로169길 31
서울특별시 도봉구 도봉동,럭키,84.86,202307,28,"52,500",15,1992,도봉로169길 31
서울특별시 도봉구 도봉동,서원,39.85,202307,10,"27,300",13,1996,마들로 684-19
서울특별시 도봉구 도봉동,서원,49.77,202307,11,"30,400",2,1996,마들로 684-19
서울특별시 도봉구 도봉동,서원,49.77,202307,12,"33,800",8,1996,마들로 684-19
서울특별시 도봉구 도봉동,서원,58.79,202307,14,"42,000",18,1996,마들로 684-19
서울특별시 도봉구 도봉동,서원,49.77,202307,21,"35,000",10,1996,마들로 684-19
서울특별시 도봉구 도봉동,서원,39.85,202307,26,"27,800",11,1996,마들로 684-19
서울특별시 도봉구 도봉동,양우내안애,84.92,202307,6,"53,000",7,2005,도봉로180나길 20
서울특별시 도봉구 도봉동,한신,84.94,202307,8,"45,500",1,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,10,"55,300",7,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,18,"54,000",5,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,19,"57,300",14,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,22,"57,000",16,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,25,"55,800",13,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,25,"60,000",13,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,27,"55,000",10,1995,마들로 859-19
서울특별시 도봉구 도봉동,한신,84.94,202307,27,"57,000",14,1995,마들로 859-19
서울특별시 도봉구 방학동,거성학마을아파트,84.93,202307,12,"49,500",5,1994,도당로 116
서울특별시 도봉구 방학동,대상타운현대아파트,84.78,202307,26,"81,000",7,2001,마들로 616
서울특별시 도봉구 방학동,삼익세라믹아파트,74.105,202307,27,"50,600",4,1988,도당로 37
서울특별시 도봉구 방학동,신동아아파트1,43.35,202307,3,"33,500",2,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,70.62,202307,3,"47,500",7,1986,방학로 193
서울특별시 도봉구 방학동,신동아아파트1,62.22,202307,4,"42,000",7,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,62.22,202307,4,"42,000",7,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,112.49,202307,5,"75,000",15,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,43.35,202307,10,"35,000",10,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,70.62,202307,12,"45,800",9,1986,방학로 193
서울특별시 도봉구 방학동,신동아아파트1,53.16,202307,15,"37,000",6,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,62.22,202307,21,"42,200",15,1986,시루봉로 107
서울특별시 도봉구 방학동,신동아아파트1,70.62,202307,21,"48,500",4,1986,방학로 193
서울특별시 도봉구 방학동,신동아타워아파트,84.74,202307,19,"44,000",7,1997,방학로 210
서울특별시 도봉구 방학동,우성아파트1,72.06,202307,10,"44,800",6,1992,해등로 295
서울특별시 도봉구 방학동,우성아파트1,72.06,202307,25,"47,000",12,1992,해등로 295
서울특별시 도봉구 방학동,우성아파트2,84.98,202307,21,"52,900",14,1993,해등로 307
서울특별시 도봉구 방학동,이에스에이아파트2,84.98,202307,26,"67,000",16,2003,도봉로150길 43
서울특별시 도봉구 방학동,청구아파트,84.97,202307,10,"52,500",7,1994,시루봉로 71
서울특별시 도봉구 방학동,청구아파트,84.97,202307,11,"50,000",4,1994,시루봉로 71
서울특별시 도봉구 방학동,청구아파트,84.97,202307,25,"52,500",11,1994,해등로 264
서울특별시 도봉구 방학동,한화성원아파트,59.88,202307,1,"30,000",2,1996,방학로11길 10
서울특별시 도봉구 쌍문동,금호1,36.36,202307,13,"28,000",4,1990,해등로26길 20
서울특별시 도봉구 쌍문동,금호1,54.48,202307,27,"41,800",8,1990,해등로26길 20
서울특별시 도봉구 쌍문동,금호2,84.46,202307,26,"53,000",6,1991,해등로 241-14
서울특별시 도봉구 쌍문동,동익미라벨,84.39,202307,19,"43,500",9,1987,우이천로32길 67
서울특별시 도봉구 쌍문동,삼익세라믹,79.98,202307,4,"56,000",10,1988,해등로 195
서울특별시 도봉구 쌍문동,삼익세라믹,79.98,202307,7,"52,500",9,1988,해등로 195
서울특별시 도봉구 쌍문동,삼익세라믹,58.77,202307,11,"38,200",2,1988,해등로 195
서울특별시 도봉구 쌍문동,삼익세라믹,79.98,202307,19,"59,500",15,1988,해등로 195
서울특별시 도봉구 쌍문동,청구,84.63,202307,10,"63,000",13,1996,도당로 13
서울특별시 도봉구 쌍문동,한양2,35.1,202307,7,"29,000",13,1988,해등로 231
서울특별시 도봉구 쌍문동,한양2,59.67,202307,11,"39,500",7,1988,해등로 231
서울특별시 도봉구 쌍문동,한양2,35.1,202307,18,"27,700",2,1988,해등로 231
서울특별시 도봉구 쌍문동,한양2,84.9,202307,21,"52,000",10,1988,해등로 231
서울특별시 도봉구 쌍문동,한양2,59.67,202307,24,"37,900",11,1988,해등로 231
서울특별시 도봉구 쌍문동,한양6,83.86,202307,12,"52,700",5,2002,시루봉로 58
서울특별시 도봉구 쌍문동,현대1,84.66,202307,3,"51,000",3,1990,해등로 242-12
서울특별시 도봉구 쌍문동,현대2,85,202307,4,"55,500",7,1993,시루봉로6길 53
서울특별시 도봉구 창동,대우,59.86,202307,17,"55,000",15,1995,덕릉로63가길 43
서울특별시 도봉구 창동,대우,59.71,202307,25,"50,000",10,1995,덕릉로63가길 43
서울특별시 도봉구 창동,동아청솔,59.76,202307,12,"68,250",12,1997,노해로69길 103
서울특별시 도봉구 창동,동아청솔,134.94,202307,13,"116,000",2,1997,노해로69길 103
서울특별시 도봉구 창동,미소애,45.466,202307,1,"39,000",9,2005,해등로 139
서울특별시 도봉구 창동,북한산아이파크5차,84.4516,202307,7,"87,500",24,2004,도봉로136길 28
서울특별시 도봉구 창동,삼성래미안,66.48,202307,3,"68,500",12,1992,노해로66길 21
서울특별시 도봉구 창동,상아1차아파트,84.99,202307,4,"65,000",10,1987,해등로 118
서울특별시 도봉구 창동,신창,49.14,202307,10,"37,700",12,1998,덕릉로62길 13
서울특별시 도봉구 창동,쌍용,135,202307,18,"94,000",17,1997,마들로 551
서울특별시 도봉구 창동,쌍용,59.88,202307,27,"67,000",22,1997,마들로 551
서울특별시 도봉구 창동,주공17단지,36.16,202307,1,"34,000",15,1989,덕릉로66길 17
서울특별시 도봉구 창동,주공17단지,36.16,202307,12,"31,300",1,1989,덕릉로66길 17
서울특별시 도봉구 창동,주공17단지,36.16,202307,12,"33,000",15,1989,덕릉로66길 17
서울특별시 도봉구 창동,주공17단지,36.16,202307,17,"34,000",4,1989,덕릉로66길 17
서울특별시 도봉구 창동,주공17단지,36.16,202307,24,"35,500",10,1989,덕릉로66길 17
서울특별시 도봉구 창동,주공17단지,41.3,202307,24,"39,500",5,1989,덕릉로66길 17
서울특별시 도봉구 창동,창동주공18단지,45.77,202307,20,"49,500",14,1988,노해로70길 119
서울특별시 도봉구 창동,창동주공1단지,49.94,202307,11,"52,500",6,1990,해등로 113
서울특별시 도봉구 창동,창동주공2단지,41.3,202307,12,"42,000",9,1990,해등로12길 44
서울특별시 도봉구 창동,창동주공3단지(해등마을),49.94,202307,1,"55,900",5,1990,해등로 50
서울특별시 도봉구 창동,창동주공3단지(해등마을),79.07,202307,3,"58,000",8,1990,해등로 50
서울특별시 도봉구 창동,창동주공3단지(해등마을),49.94,202307,27,"55,900",5,1990,해등로 50
서울특별시 도봉구 창동,창동주공4단지,41.3,202307,1,"38,000",11,1991,덕릉로 350
서울특별시 도봉구 창동,창동주공4단지,41.3,202307,8,"37,800",7,1991,덕릉로 350
서울특별시 도봉구 창동,창동한승미메이드,112.9242,202307,25,"66,000",10,2004,덕릉로60길 164-13
서울특별시 도봉구 창동,태영데시앙,84.995,202307,6,"58,000",3,2003,도봉로110다길 51
서울특별시 도봉구 창동,태영데시앙,84.995,202307,8,"71,000",3,2003,도봉로110다길 51
서울특별시 동대문구 답십리동,답십리청솔우성,84.94,202307,23,"78,000",7,2000,전농로10길 20
서울특별시 동대문구 답십리동,답십리파크자이,59.91,202307,1,"93,000",11,2019,답십리로56길 105
서울특별시 동대문구 답십리동,답십리파크자이,59.91,202307,3,"94,000",10,2019,답십리로56길 105
서울특별시 동대문구 답십리동,대림,59.65,202307,14,"65,500",14,2003,답십리로60길 38
서울특별시 동대문구 답십리동,동서울한양,76.41,202307,16,"63,500",8,1989,답십리로 184
서울특별시 동대문구 답십리동,동아,84.72,202307,8,"77,000",10,2001,한천로11길 10-1
서울특별시 동대문구 답십리동,동아,84.72,202307,14,"77,000",11,2001,한천로11길 10-1
서울특별시 동대문구 답십리동,동아,114.84,202307,19,"79,800",15,2001,한천로11길 10-1
서울특별시 동대문구 답십리동,두산위브,59.91,202307,8,"85,000",11,2007,황물로15길 25
서울특별시 동대문구 답십리동,래미안미드카운티,84.97,202307,5,"118,500",20,2019,답십리로 141
서울특별시 동대문구 답십리동,래미안미드카운티,84.99,202307,18,"115,000",4,2019,답십리로 141
서울특별시 동대문구 답십리동,래미안미드카운티,84.99,202307,18,"115,000",4,2019,답십리로 141
서울특별시 동대문구 답십리동,래미안미드카운티,75.01,202307,20,"105,000",3,2019,답십리로 141
서울특별시 동대문구 답십리동,래미안미드카운티,84.99,202307,21,"119,000",19,2019,답십리로 141
서울특별시 동대문구 답십리동,래미안엘파인아파트,59.95,202307,7,"65,100",2,2011,한천로37길 33
서울특별시 동대문구 답십리동,래미안위브,84.98,202307,1,"120,000",5,2014,답십리로 130
