시군구,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 강남구 개포동,성원대치2단지아파트,월세,49.86,202307,"         7,000",           160,9,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,49.86,202307,"        42,800",             0,9,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,39.53,202307,"        29,000",             0,2,1992,개포로109길 9,202308~202408,갱신,-,"45,000",0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         1,000",            88,13,1992,개포로109길 9,202308~202507,갱신,-,"1,000",80
서울특별시 강남구 개포동,성원대치2단지아파트,전세,39.53,202307,"        32,000",             0,9,1992,개포로109길 9,202309~202509,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,49.86,202307,"        25,000",            85,13,1992,개포로109길 9,-,-,-, , 
서울특별시 강남구 개포동,성원대치2단지아파트,월세,49.86,202307,"         5,000",           106,4,1992,개포로109길 9,202309~202409,갱신,-,"5,000",100
서울특별시 강남구 개포동,성원대치2단지아파트,전세,39.53,202307,"        30,000",             0,1,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,39.53,202307,"        30,000",             0,1,1992,개포로109길 9,-,-,-, , 
서울특별시 강남구 개포동,성원대치2단지아파트,월세,49.86,202307,"         5,000",           106,4,1992,개포로109길 9,-,-,-, , 
서울특별시 강남구 개포동,성원대치2단지아파트,전세,49.86,202307,"        42,000",             0,15,1992,개포로109길 9,202310~202510,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        30,000",             0,5,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,49.86,202307,"        48,000",             0,10,1992,개포로109길 9,202309~202509,갱신,사용,"50,000",20
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         3,000",            90,10,1992,개포로109길 9,202308~202507,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        30,000",             0,14,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         1,000",            82,11,1992,개포로109길 9,202308~202508,갱신,-,"1,000",78
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         2,000",            89,5,1992,개포로109길 9,202309~202509,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,39.53,202307,"        10,000",           100,1,1992,개포로109길 9,202307~202507,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,39.53,202307,"        34,500",             0,2,1992,개포로109길 9,202308~202508,갱신,사용,"40,000",0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,39.53,202307,"         3,000",           130,3,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         4,000",            83,14,1992,개포로109길 9,202307~202507,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        27,540",             0,10,1992,개포로109길 9,202308~202508,갱신,-,"26,240",0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        28,000",             0,8,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        29,000",             0,15,1992,개포로109길 9,202307~202507,갱신,-,"35,000",0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"         5,000",            73,12,1992,개포로109길 9,202308~202508,갱신,-,"5,000",70
서울특별시 강남구 개포동,성원대치2단지아파트,월세,39.53,202307,"        29,925",             7,3,1992,개포로109길 9,202308~202508,갱신,-,"29,925",0
서울특별시 강남구 개포동,성원대치2단지아파트,월세,33.18,202307,"        10,000",            75,9,1992,개포로109길 9,-,-,-, , 
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        30,000",             0,10,1992,개포로109길 9,202309~202509,신규,-,0,0
서울특별시 강남구 개포동,성원대치2단지아파트,전세,33.18,202307,"        28,000",             0,8,1992,개포로109길 9,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,우성8,전세,79.61,202307,"        59,000",             0,6,1987,개포로 411,202308~202508,갱신,-,"57,750",0
서울특별시 강남구 개포동,우성8,월세,78.93,202307,"        50,000",            50,7,1987,개포로 411,202308~202508,신규,-,0,0
서울특별시 강남구 개포동,현대1차101동~106동,월세,176.56,202307,"       100,000",            30,6,1984,개포로 303,202308~202508,갱신,-,"96,000",0
서울특별시 강남구 개포동,현대2,전세,84.81,202307,"        68,000",             0,3,1986,언주로 107,202307~202507,신규,-,0,0
서울특별시 강남구 개포동,현대2,전세,84.81,202307,"        68,000",             0,3,1986,언주로 107,-,-,-, , 
서울특별시 강남구 개포동,현대2,전세,131.83,202307,"       100,000",             0,7,1986,언주로 107,202308~202508,갱신,-,"100,000",0
서울특별시 강남구 개포동,현대2,전세,131.83,202307,"       112,000",             0,3,1986,언주로 107,202309~202508,신규,-,0,0
서울특별시 강남구 논현동,KIRINHILLS,월세,18.04,202307,"         1,000",           100,3,2020,논현로 661,202307~202407,신규,-,0,0
서울특별시 강남구 논현동,거평프리젠,전세,30.215,202307,"        23,000",             0,1,1996,강남대로112길 41,202308~202508,신규,-,0,0
서울특별시 강남구 논현동,경남논현,월세,84.55,202307,"        30,000",           200,7,1996,언주로116길 12,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,논현아이파크,전세,47.46,202307,"        68,000",             0,15,2020,언주로 615,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,논현아트빌,월세,90.38,202307,"        20,000",           300,1,2003,논현로124길 7,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,더원센트럴,전세,27.09,202307,"        34,650",             0,5,2018,학동로53길 3-8,202307~202507,갱신,-,"34,650",0
서울특별시 강남구 논현동,동부센트레빌,전세,91.5933,202307,"       105,000",             0,6,2003,언주로116길 6,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,동부센트레빌,전세,84.9875,202307,"        95,000",             0,3,2003,언주로116길 6,202308~202507,신규,-,0,0
서울특별시 강남구 논현동,동부센트레빌,전세,84.9875,202307,"        95,000",             0,3,2003,언주로116길 6,-,-,-, , 
서울특별시 강남구 논현동,동현아파트1~6,월세,84.92,202307,"        10,000",           230,7,1985,언주로146길 18,-,-,-, , 
서울특별시 강남구 논현동,동현아파트1~6,월세,84.92,202307,"        15,000",           230,14,1985,언주로146길 18,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,동현아파트1~6,전세,84.92,202307,"        65,000",             0,14,1985,언주로146길 18,202310~202510,신규,-,0,0
서울특별시 강남구 논현동,동현아파트1~6,월세,84.92,202307,"         5,000",           260,10,1985,언주로146길 18,202308~202507,신규,-,0,0
서울특별시 강남구 논현동,동현아파트1~6,전세,119.67,202307,"        93,000",             0,9,1985,언주로146길 18,202307~202507,갱신,-,"72,450",0
서울특별시 강남구 논현동,두산위브1단지,전세,84.993,202307,"        75,000",             0,4,2004,학동로46길 38,202309~202509,신규,-,0,0
서울특별시 강남구 논현동,두산위브2단지,전세,84.721,202307,"        94,000",             0,9,2004,언주로122길 25,202308~202508,갱신,사용,"99,000",0
서울특별시 강남구 논현동,마일스디오빌,월세,36.29,202307,"         1,000",           140,11,2004,학동로 165,202307~202407,신규,-,0,0
서울특별시 강남구 논현동,마일스디오빌,전세,36.29,202307,"        33,000",             0,8,2004,학동로 165,-,-,-, , 
서울특별시 강남구 논현동,마일스디오빌,월세,36.29,202307,"         1,000",           145,5,2004,학동로 165,202308~202407,신규,-,0,0
서울특별시 강남구 논현동,선정릉역모아엘가퍼스트홈,월세,20.06,202307,"         5,280",            23,6,2023,봉은사로 333,-,-,-, , 
서울특별시 강남구 논현동,선정릉역모아엘가퍼스트홈,월세,20.06,202307,"         5,280",            23,4,2023,봉은사로 333,-,-,-, , 
서울특별시 강남구 논현동,선정릉역모아엘가퍼스트홈,월세,20.06,202307,"         7,610",            12,4,2023,봉은사로 333,-,-,-, , 
서울특별시 강남구 논현동,신동아(22),전세,84.52,202307,"        70,000",             0,6,1997,강남대로146길 28,202309~202509,갱신,-,"63,000",0
서울특별시 강남구 논현동,신동아(22),전세,114.34,202307,"        80,000",             0,10,1997,강남대로146길 28,-,갱신,-,"72,000",0
서울특별시 강남구 논현동,신동아(22),월세,84.52,202307,"        10,000",           300,9,1997,강남대로146길 28,202308~202412,신규,-,0,0
서울특별시 강남구 논현동,신동아(22),월세,35.73,202307,"         1,000",           116,6,1997,강남대로146길 28,202307~202507,갱신,-,"1,000",110
서울특별시 강남구 논현동,신동아(22),월세,35.73,202307,"         1,000",           135,10,1997,강남대로146길 28,202307~202507,갱신,-,"1,000",130
서울특별시 강남구 논현동,신동아(22),전세,35.73,202307,"        33,600",             0,2,1997,강남대로146길 28,-,-,-, , 
서울특별시 강남구 논현동,신동아(22),월세,84.69,202307,"        15,000",           180,3,1997,강남대로146길 28,202308~202508,갱신,-,"5,000",215
서울특별시 강남구 논현동,신동아(22),전세,35.73,202307,"        30,000",             0,2,1997,강남대로146길 28,-,-,-, , 
서울특별시 강남구 논현동,신동아(22),전세,35.73,202307,"        45,000",             0,12,1997,강남대로146길 28,202309~202509,신규,-,0,0
서울특별시 강남구 논현동,신동아(22),월세,35.73,202307,"        20,000",            70,3,1997,강남대로146길 28,202309~202509,신규,-,0,0
서울특별시 강남구 논현동,신동아(22),전세,35.73,202307,"        35,000",             0,2,1997,강남대로146길 28,-,갱신,-,"34,650",0
서울특별시 강남구 논현동,아크로힐스논현,전세,84.074,202307,"       115,000",             0,26,2014,언주로 604,202307~202507,갱신,-,"130,000",0
서울특별시 강남구 논현동,아크로힐스논현,전세,84.208,202307,"       112,500",             0,9,2014,언주로 604,202311~202511,갱신,-,"150,000",0
서울특별시 강남구 논현동,케럿스테이트,전세,131.01,202307,"        80,000",             0,2,2004,봉은사로51길 40,-,-,-, , 
서울특별시 강남구 논현동,테크노빌라트,월세,71.93,202307,"        46,000",            12,4,2002,선릉로111길 38-16,202308~202508,신규,-,0,0
서울특별시 강남구 논현동,펜트힐루논현,월세,43.392,202307,"        40,000",           200,14,2021,언주로 641,202307~202507,신규,-,0,0
서울특별시 강남구 논현동,한진로즈힐,월세,84.94,202307,"        10,000",           330,3,2004,도산대로46길 21,202308~202508,신규,-,0,0
서울특별시 강남구 대치동,(977-),월세,84.77,202307,"        60,000",           280,9,2021,도곡로93길 23,202308~202508,신규,-,0,0
서울특별시 강남구 대치동,(977-),월세,84.77,202307,"        55,000",           300,9,2021,도곡로93길 23,202308~202508,신규,-,0,0
서울특별시 강남구 대치동,(977-),월세,59.99,202307,"        90,000",            30,5,2021,도곡로93길 23,202310~202510,갱신,사용,"90,000",135
서울특별시 강남구 대치동,(977-),월세,84.77,202307,"        80,000",           200,12,2021,도곡로93길 23,202310~202510,신규,-,0,0
서울특별시 강남구 대치동,개포우성1,전세,127.61,202307,"       155,000",             0,13,1983,선릉로 120,202309~202512,갱신,-,"195,000",0
서울특별시 강남구 대치동,개포우성1,전세,158.54,202307,"       165,000",             0,3,1983,선릉로 120,202310~202610,신규,-,0,0
서울특별시 강남구 대치동,개포우성1,월세,158.54,202307,"       100,000",           200,13,1983,선릉로 120,202309~202509,신규,-,0,0
서울특별시 강남구 대치동,개포우성2,전세,84.69,202307,"       105,000",             0,7,1984,선릉로 120,202310~202510,갱신,-,"140,000",0
서울특별시 강남구 대치동,개포우성2,전세,127.78,202307,"       160,000",             0,10,1984,선릉로 120,202307~202407,갱신,-,"190,000",65
서울특별시 강남구 대치동,개포우성2,전세,84.69,202307,"        95,000",             0,4,1984,선릉로 120,202310~202510,갱신,사용,"134,000",0
서울특별시 강남구 대치동,대우아이빌멤버스(891-26),월세,25.513,202307,"         1,000",            75,10,2003,삼성로85길 42,202307~202407,신규,-,0,0
서울특별시 강남구 대치동,대우아이빌멤버스(891-26),전세,35.236,202307,"        28,000",             0,8,2003,삼성로85길 42,202308~202508,신규,-,0,0
서울특별시 강남구 대치동,대우아이빌명문가(891-23),전세,34.2,202307,"        24,000",             0,8,2004,선릉로90길 56,202308~202508,신규,-,0,0
